Optimizador;Error promedio MSE (50000 epochs)
momentum;1.0175513191201278
momentum;1.017550818440943
momentum;1.0175506498896485
momentum;1.0175503862544146
momentum;1.0175504076221735
momentum;1.0175506213362016
momentum;1.0175496894766194
momentum;1.0175493805289515
momentum;1.0175492377205722
momentum;1.0175491415429148
momentum;1.0175488562193533
momentum;1.0175486592243768
momentum;1.0175483055514365
momentum;1.0175478475349495
momentum;1.0175477492046938
momentum;1.017547966674082
momentum;1.0175483421000668
momentum;1.0175469533701396
momentum;1.0175470327336193
momentum;1.0175474170677
momentum;1.017546273741976
momentum;1.0175476828232617
momentum;1.0175456194270085
momentum;1.0175455728278595
momentum;1.0175451475869215
momentum;1.0175450470336205
momentum;1.017544826147745
momentum;1.0175450206952843
momentum;1.0175445607531781
momentum;1.0175438795263243
momentum;1.0175438525791103
momentum;1.0175434212805285
momentum;1.017543378020684
momentum;1.0175438573390176
momentum;1.0175437241691394
momentum;1.0175423650203868
momentum;1.017542722170978
momentum;1.017542245123538
momentum;1.0175416892429956
momentum;1.0175417138722012
momentum;1.0175416635919345
momentum;1.017541173669715
momentum;1.017540851066397
momentum;1.0175414206942388
momentum;1.0175405063216172
momentum;1.0175400576616405
momentum;1.0175404151028646
momentum;1.0175394910166273
momentum;1.0175393613477464
momentum;1.0175389495081615
momentum;1.0175392034471638
momentum;1.01753859830699
momentum;1.0175385515467168
momentum;1.0175381427071268
momentum;1.017537861441927
momentum;1.0175379394383284
momentum;1.017537502396299
momentum;1.0175377074807368
momentum;1.0175372581691247
momentum;1.017536602044017
momentum;1.0175363700590319
momentum;1.0175360978746402
momentum;1.0175361413129285
momentum;1.0175359118978062
momentum;1.0175354038302864
momentum;1.0175350707668855
momentum;1.0175356757527683
momentum;1.0175345738084913
momentum;1.0175345493023993
momentum;1.0175343155575827
momentum;1.0175338788889936
momentum;1.0175336114002644
momentum;1.0175339591794832
momentum;1.0175345143974934
momentum;1.0175332386679923
momentum;1.0175324200533855
momentum;1.0175322695377127
momentum;1.0175339063498725
momentum;1.017531889681636
momentum;1.0175318472850379
momentum;1.0175315770085942
momentum;1.0175313993761412
momentum;1.0175310428997177
momentum;1.017530606993578
momentum;1.017531227861092
momentum;1.017530385554767
momentum;1.0175300011174861
momentum;1.0175298883630097
momentum;1.0175293394685028
momentum;1.0175292312829463
momentum;1.0175290070222403
momentum;1.017529193984764
momentum;1.017529248138517
momentum;1.0175286089878979
momentum;1.0175280294531652
momentum;1.0175281034304915
momentum;1.0175278388457314
momentum;1.0175271868250177
momentum;1.0175272089773109
momentum;1.017527919490462
momentum;1.0175268234344306
momentum;1.0175262177833753
momentum;1.0175260668419266
momentum;1.0175260410958573
momentum;1.0175254889485545
momentum;1.0175260151987873
momentum;1.0175249636618433
momentum;1.01752481401535
momentum;1.0175250644983147
momentum;1.0175244539059645
momentum;1.0175242949075591
momentum;1.017523888935795
momentum;1.0175237651712765
momentum;1.0175234047664667
momentum;1.01752300019888
momentum;1.017522867335591
momentum;1.0175226289163477
momentum;1.0175225235988452
momentum;1.0175221218884054
momentum;1.0175217458248185
momentum;1.0175216553642692
momentum;1.0175211767855352
momentum;1.0175220747091733
momentum;1.017521391671371
momentum;1.0175205424262026
momentum;1.0175203279452827
momentum;1.01752016759032
momentum;1.0175201364692144
momentum;1.017520649620938
momentum;1.0175203668065658
momentum;1.0175194406396584
momentum;1.017519328625236
momentum;1.0175187493547588
momentum;1.0175189646791374
momentum;1.0175180620013622
momentum;1.0175184205260628
momentum;1.0175176747587709
momentum;1.0175173215071456
momentum;1.0175171793452344
momentum;1.0175170506894073
momentum;1.01751668072677
momentum;1.0175170650059822
momentum;1.0175162196025813
momentum;1.0175164485836754
momentum;1.0175156518531496
momentum;1.017515542624538
momentum;1.0175154253658347
momentum;1.0175160675724542
momentum;1.0175145472870961
momentum;1.0175152224830761
momentum;1.0175141806544286
momentum;1.0175140824235827
momentum;1.0175135891439036
momentum;1.0175136166212948
momentum;1.0175133698314076
momentum;1.0175131716349388
momentum;1.0175130048874446
momentum;1.0175128463128438
momentum;1.0175120959518726
momentum;1.0175124482095461
momentum;1.0175117207089215
momentum;1.0175116909305086
momentum;1.017511832606276
momentum;1.017511150178617
momentum;1.0175108150426952
momentum;1.017510520684119
momentum;1.0175105021321247
momentum;1.0175101469996648
momentum;1.0175096010688882
momentum;1.0175094909930715
momentum;1.0175094809621164
momentum;1.0175089771064552
momentum;1.017508685904018
momentum;1.0175085334537668
momentum;1.017508310769406
momentum;1.0175084821584597
momentum;1.0175078389526415
momentum;1.0175074150254277
momentum;1.0175071797734656
momentum;1.0175070680718916
momentum;1.0175075144162142
momentum;1.0175073595588018
momentum;1.017506318838095
momentum;1.017506079540582
momentum;1.0175057597587434
momentum;1.0175054531081547
momentum;1.017505527599129
momentum;1.0175052783991578
momentum;1.0175049582143088
momentum;1.0175046725312764
momentum;1.0175045493540213
momentum;1.0175042409460147
momentum;1.0175043660545515
momentum;1.0175036136164857
momentum;1.0175034102183544
momentum;1.0175031052073231
momentum;1.017503013624729
momentum;1.0175026629366002
momentum;1.0175023888944834
momentum;1.0175021451084834
momentum;1.017502034690077
momentum;1.0175015567755692
momentum;1.017501754320291
momentum;1.0175015056145966
momentum;1.0175009134690556
momentum;1.017500638366972
momentum;1.0175005831005612
momentum;1.0175004121145488
momentum;1.0174999559938787
momentum;1.0174999066961596
momentum;1.0174994065276226
momentum;1.0174992017882714
momentum;1.0174987693118125
momentum;1.017498949744138
momentum;1.0174984765841133
momentum;1.0174984718151765
momentum;1.0174980988659046
momentum;1.0174978154931078
momentum;1.0174975167205782
momentum;1.0174972048695623
momentum;1.017496884394003
momentum;1.0174971797580015
momentum;1.0174968534335227
momentum;1.0174963887982869
momentum;1.0174960920534224
momentum;1.0174961896634356
momentum;1.0174956603665721
momentum;1.0174953468466528
momentum;1.0174950344697444
momentum;1.0174951145520916
momentum;1.0174944874368064
momentum;1.01749462515425
momentum;1.0174939349435173
momentum;1.0174939010362454
momentum;1.0174935871780293
momentum;1.0174941094422651
momentum;1.0174935943025512
momentum;1.017493156351688
momentum;1.0174934576520458
momentum;1.0174922111660107
momentum;1.0174928982260425
momentum;1.0174925796619863
momentum;1.0174913950404303
momentum;1.0174913467764652
momentum;1.0174912829521088
momentum;1.0174908382029413
momentum;1.0174911333987862
momentum;1.0174905128116623
momentum;1.0174899829933082
momentum;1.0174898432911044
momentum;1.0174894066628244
momentum;1.0174897383696597
momentum;1.0174894938391152
momentum;1.017489438368625
momentum;1.0174887027842061
momentum;1.017488158512192
momentum;1.0174882043767857
momentum;1.0174877619934912
momentum;1.0174877380664609
momentum;1.0174873328980136
momentum;1.0174873253808052
momentum;1.0174870972720391
momentum;1.0174869246755156
momentum;1.0174864925305844
momentum;1.0174866578883963
momentum;1.0174859525490576
momentum;1.0174861127287866
momentum;1.0174855999105583
momentum;1.0174856879081864
momentum;1.0174847987615092
momentum;1.0174847628481114
momentum;1.0174845195112212
momentum;1.01748603572639
momentum;1.017483762700534
momentum;1.0174841279485354
momentum;1.0174832952682282
momentum;1.0174831116991618
momentum;1.017482989921178
momentum;1.017482843341608
momentum;1.0174826301377908
momentum;1.017482286048285
momentum;1.017483583042606
momentum;1.0174816190469225
momentum;1.0174813854237645
momentum;1.0174812128606765
momentum;1.017481696765641
momentum;1.0174810375913674
momentum;1.0174814046511416
momentum;1.0174812983088883
momentum;1.017480235310867
momentum;1.0174797834731986
momentum;1.0174797806175844
momentum;1.0174791874744153
momentum;1.0174796075839547
momentum;1.0174785373765425
momentum;1.017478696659275
momentum;1.0174791780091108
momentum;1.0174785122374805
momentum;1.017477843593864
momentum;1.0174779117844868
momentum;1.0174775605935806
momentum;1.0174778918864011
momentum;1.0174767623698142
momentum;1.017476436458147
momentum;1.0174762473746046
momentum;1.0174761338469578
momentum;1.0174756374413358
momentum;1.0174754084391906
momentum;1.0174757769479132
momentum;1.0174752781560243
momentum;1.017474972718929
momentum;1.0174750850263068
momentum;1.0174749238737892
momentum;1.0174751861391034
momentum;1.0174739085061306
momentum;1.0174735032918887
momentum;1.017473433636434
momentum;1.0174735236361805
momentum;1.017472800934573
momentum;1.0174725528582316
momentum;1.0174722233990958
momentum;1.0174734044268836
momentum;1.0174717481133024
momentum;1.0174720337895045
momentum;1.017472161587789
momentum;1.0174712175962548
momentum;1.0174711635255984
momentum;1.0174706008346892
momentum;1.0174704543563695
momentum;1.0174706363373605
momentum;1.017470376717697
momentum;1.0174695080430796
momentum;1.0174699080271588
momentum;1.0174698449600348
momentum;1.0174687373329638
momentum;1.0174689195122717
momentum;1.0174683741321822
momentum;1.017468281107575
momentum;1.017467795351553
momentum;1.0174684641469292
momentum;1.017467723803361
momentum;1.01746757422046
momentum;1.017466924461016
momentum;1.0174666552931007
momentum;1.0174667609982604
momentum;1.0174662572377824
momentum;1.0174660039058518
momentum;1.017465763935378
momentum;1.0174655650115851
momentum;1.0174653311485067
momentum;1.0174656148890329
momentum;1.0174657806205822
momentum;1.0174643079587777
momentum;1.0174641895447536
momentum;1.0174638859071534
momentum;1.0174636771849654
momentum;1.0174634042040676
momentum;1.0174630744695783
momentum;1.0174651631324356
momentum;1.0174635027426464
momentum;1.0174630368204187
momentum;1.0174624897090383
momentum;1.0174621751433865
momentum;1.0174617454000474
momentum;1.017462199577321
momentum;1.0174612350074008
momentum;1.017461549670819
momentum;1.0174614909222301
momentum;1.0174618369322885
momentum;1.0174601588683925
momentum;1.0174609632278002
momentum;1.0174596870007033
momentum;1.0174594773152614
momentum;1.0174596491780932
momentum;1.0174590392791603
momentum;1.0174587370940518
momentum;1.0174593836665458
momentum;1.0174583176229879
momentum;1.0174584110262561
momentum;1.0174578735694797
momentum;1.0174578386913442
momentum;1.0174573070088957
momentum;1.017456990947847
momentum;1.01745700710812
momentum;1.017456477355378
momentum;1.017456576949695
momentum;1.017456594551994
momentum;1.0174558170323091
momentum;1.0174554333759995
momentum;1.0174554778705724
momentum;1.017455037044188
momentum;1.0174547595503398
momentum;1.017454638079071
momentum;1.0174544452105276
momentum;1.0174540875100844
momentum;1.0174540589977414
momentum;1.0174536457075096
momentum;1.017453848215506
momentum;1.0174533886833936
momentum;1.0174532916725445
momentum;1.0174528540769745
momentum;1.0174524461406258
momentum;1.017453090283336
momentum;1.0174517837916235
momentum;1.0174516494894803
momentum;1.0174514532978898
momentum;1.0174513824411011
momentum;1.0174517657677442
momentum;1.0174506231428762
momentum;1.0174505039635393
momentum;1.0174503311609042
momentum;1.017450513205989
momentum;1.0174496100431933
momentum;1.0174494138192678
momentum;1.0174493506357474
momentum;1.017449109190648
momentum;1.0174495425016699
momentum;1.0174487598330222
momentum;1.0174481212803892
momentum;1.0174478376689426
momentum;1.0174476225703952
momentum;1.017448306967466
momentum;1.017447143304121
momentum;1.0174470076591742
momentum;1.0174467716140012
momentum;1.0174464804375707
momentum;1.0174463026417395
momentum;1.0174464621485626
momentum;1.0174460356296715
momentum;1.0174455206550483
momentum;1.0174451584058886
momentum;1.017445149587666
momentum;1.0174452266633836
momentum;1.0174444179847155
momentum;1.01744523265177
momentum;1.0174439348740127
momentum;1.017443756194339
momentum;1.0174434576803668
momentum;1.0174432194136886
momentum;1.0174433845564552
momentum;1.0174428436330085
momentum;1.0174425774869693
momentum;1.0174423362192928
momentum;1.017442397374066
momentum;1.0174419396372498
momentum;1.017441956988859
momentum;1.017441197784558
momentum;1.0174414002881889
momentum;1.0174411358293387
momentum;1.0174408677733087
momentum;1.0174403285856328
momentum;1.01744006616965
momentum;1.0174398890648888
momentum;1.017439479471968
momentum;1.0174401086458564
momentum;1.0174393188698232
momentum;1.0174393284816612
momentum;1.0174385813252707
momentum;1.017438587592077
momentum;1.0174380902028628
momentum;1.0174380322070666
momentum;1.0174376743913316
momentum;1.0174377099590097
momentum;1.0174374431186082
momentum;1.0174369223365343
momentum;1.0174367599528948
momentum;1.0174368127916669
momentum;1.017436395654776
momentum;1.017436106893076
momentum;1.017435623975871
momentum;1.017435458667607
momentum;1.0174350411528643
momentum;1.017434846770051
momentum;1.017434563292711
momentum;1.0174344169280738
momentum;1.0174344379384845
momentum;1.0174339131907655
momentum;1.017433729555149
momentum;1.017433771102314
momentum;1.0174333448676065
momentum;1.0174330902863102
momentum;1.0174331540842119
momentum;1.017432376029533
momentum;1.0174323304421604
momentum;1.0174322924845156
momentum;1.0174316531453083
momentum;1.0174315966185175
momentum;1.0174313042448926
momentum;1.0174309282996647
momentum;1.0174308655437645
momentum;1.017430566742963
momentum;1.0174310327663258
momentum;1.0174300417122506
momentum;1.0174296549259445
momentum;1.0174298753318674
momentum;1.017429461349809
momentum;1.017429701343135
momentum;1.017428893740652
momentum;1.0174287139004676
momentum;1.0174283321425048
momentum;1.0174279663422146
momentum;1.017427862119719
momentum;1.0174278399321266
momentum;1.0174272311528532
momentum;1.0174270889792387
momentum;1.0174272186727829
momentum;1.017427123731947
momentum;1.0174261779872453
momentum;1.0174265604109236
momentum;1.017426329172976
momentum;1.01742570165298
momentum;1.0174257837268394
momentum;1.017424957724229
momentum;1.0174252461212108
momentum;1.0174248087943751
momentum;1.01742588439679
momentum;1.017424181721733
momentum;1.0174239930300835
momentum;1.0174234888410332
momentum;1.0174233137699522
momentum;1.0174232906123297
momentum;1.0174232440371749
momentum;1.0174228331569029
momentum;1.017422581473557
momentum;1.0174222013586756
momentum;1.0174220403319416
momentum;1.017422542116396
momentum;1.0174213114807038
momentum;1.017421183982533
momentum;1.0174215787284533
momentum;1.0174209247345904
momentum;1.017420537545077
momentum;1.0174203157589483
momentum;1.017420136548773
momentum;1.0174199901476264
momentum;1.0174196772159636
momentum;1.0174190706759056
momentum;1.0174188675077547
momentum;1.0174185981299426
momentum;1.0174193429158385
momentum;1.0174194520746915
momentum;1.0174179390310307
momentum;1.0174183910733212
momentum;1.0174180155554324
momentum;1.0174170832182217
momentum;1.0174170147851795
momentum;1.0174169360196499
momentum;1.0174165495230982
momentum;1.0174162100300257
momentum;1.0174166006210015
momentum;1.0174166863237368
momentum;1.01741567139872
momentum;1.0174150956918329
momentum;1.0174153130997035
momentum;1.017414659128341
momentum;1.0174147192959455
momentum;1.017414581166358
momentum;1.0174147607525266
momentum;1.0174135801123039
momentum;1.0174139798289386
momentum;1.017413143750135
momentum;1.0174129390160545
momentum;1.0174132080488287
momentum;1.0174123504928063
momentum;1.0174122820175817
momentum;1.0174119525391734
momentum;1.01741192241706
momentum;1.0174119716530419
momentum;1.0174113883894713
momentum;1.017411686665225
momentum;1.0174115499497376
momentum;1.017410443772889
momentum;1.017410553956556
momentum;1.0174102437457804
momentum;1.0174097080015514
momentum;1.0174095993881247
momentum;1.0174093276144993
momentum;1.0174091295990197
momentum;1.017409958517164
momentum;1.017409741153291
momentum;1.0174087236515927
momentum;1.0174083411574038
momentum;1.0174080850403169
momentum;1.0174078516090028
momentum;1.0174074595581022
momentum;1.0174075057605796
momentum;1.0174070576404846
momentum;1.0174070563566706
momentum;1.0174062855371622
momentum;1.0174064382237302
momentum;1.0174059752127231
momentum;1.0174054436646867
momentum;1.017406160333763
momentum;1.0174051512932316
momentum;1.0174048400143458
momentum;1.01740524778933
momentum;1.0174052810267116
momentum;1.017405264454876
momentum;1.0174052950353791
momentum;1.0174037251834578
momentum;1.017403868123696
momentum;1.0174031497869265
momentum;1.0174031285828364
momentum;1.0174026288153375
momentum;1.0174025745533903
momentum;1.0174022891128165
momentum;1.0174019315832175
momentum;1.0174016825614467
momentum;1.0174023355766817
momentum;1.0174022234997244
momentum;1.0174013871831713
momentum;1.0174011101417308
momentum;1.017400439008692
momentum;1.0174010089039727
momentum;1.017400453140919
momentum;1.0174001295642998
momentum;1.0174001454835726
momentum;1.0173996316432639
momentum;1.0173995068603323
momentum;1.0174000246491688
momentum;1.0173987527742332
momentum;1.0173982843327192
momentum;1.0173980642129568
momentum;1.0173984046805162
momentum;1.0173981039446143
momentum;1.017397850987593
momentum;1.0173971383050104
momentum;1.0173972871498667
momentum;1.0173967639009087
momentum;1.017396333345198
momentum;1.0173968754520974
momentum;1.017395686682579
momentum;1.017395594581172
momentum;1.0173951918702848
momentum;1.0173953465032344
momentum;1.0173950237196252
momentum;1.0173945709016141
momentum;1.0173944073178571
momentum;1.0173940928199108
momentum;1.0173938450045983
momentum;1.0173936032084328
momentum;1.0173934183549493
momentum;1.0173929550521292
momentum;1.0173927597809063
momentum;1.0173928028441404
momentum;1.0173926465482732
momentum;1.0173921748531893
momentum;1.0173918743498214
momentum;1.0173923465462091
momentum;1.017391679989823
momentum;1.0173914540631273
momentum;1.0173910568444022
momentum;1.0173911313248414
momentum;1.0173907434425924
momentum;1.0173901733675816
momentum;1.0173901751912826
momentum;1.017389672594443
momentum;1.0173899766876775
momentum;1.017389974348267
momentum;1.0173892195078758
momentum;1.0173885426148697
momentum;1.0173883367695427
momentum;1.0173884336628538
momentum;1.0173878980084547
momentum;1.017387545457089
momentum;1.017388217719617
momentum;1.0173882532338214
momentum;1.017387179514355
momentum;1.0173870980495803
momentum;1.0173863187173826
momentum;1.017386598422095
momentum;1.0173862072764939
momentum;1.0173857820812147
momentum;1.0173858302925927
momentum;1.0173859734477086
momentum;1.0173850519801817
momentum;1.0173852957144427
momentum;1.0173846456921392
momentum;1.0173843977292367
momentum;1.0173851221152748
momentum;1.017383740252069
momentum;1.017383720289236
momentum;1.0173837272457091
momentum;1.0173829931483263
momentum;1.017382898162658
momentum;1.0173833035926338
momentum;1.0173826639578811
momentum;1.0173819806097995
momentum;1.017381717913322
momentum;1.0173824000434282
momentum;1.0173827944329328
momentum;1.0173812482504478
momentum;1.0173810881328713
momentum;1.0173807569352566
momentum;1.0173802234888585
momentum;1.0173810681669755
momentum;1.0173797154022024
momentum;1.0173798111750285
momentum;1.017379320602974
momentum;1.017379048136909
momentum;1.017379442727723
momentum;1.017378789128804
momentum;1.0173801002219114
momentum;1.0173779496401867
momentum;1.0173779213713632
momentum;1.0173780468859672
momentum;1.0173772942390098
momentum;1.0173772574779911
momentum;1.0173768347473335
momentum;1.0173767550636
momentum;1.0173765428249772
momentum;1.0173761841438882
momentum;1.0173760872624786
momentum;1.0173759714685024
momentum;1.017375471995695
momentum;1.0173753318158663
momentum;1.0173749008020299
momentum;1.0173746902833858
momentum;1.0173744608616575
momentum;1.01737420387918
momentum;1.0173738775135817
momentum;1.0173736703034029
momentum;1.017373492640266
momentum;1.0173734686804263
momentum;1.0173737502624345
momentum;1.0173727136460544
momentum;1.017373640649066
momentum;1.017372188049983
momentum;1.0173719908520775
momentum;1.0173715604639566
momentum;1.0173713308154637
momentum;1.0173710772591942
momentum;1.0173713157551034
momentum;1.0173709516173568
momentum;1.0173706137618788
momentum;1.0173707841767055
momentum;1.017370054748158
momentum;1.0173707675342551
momentum;1.01736955185418
momentum;1.0173695090684252
momentum;1.0173690230111774
momentum;1.0173690166860496
momentum;1.0173688024967924
momentum;1.0173684869003268
momentum;1.0173683117624819
momentum;1.0173681234379035
momentum;1.0173674660782357
momentum;1.0173675422782198
momentum;1.01736707504427
momentum;1.017368241267673
momentum;1.0173664161282832
momentum;1.0173665199095827
momentum;1.0173666562760069
momentum;1.0173657670425684
momentum;1.017365663854027
momentum;1.0173651889143442
momentum;1.0173655098566712
momentum;1.0173652295505542
momentum;1.017364906055327
momentum;1.0173643318889514
momentum;1.0173642529512117
momentum;1.0173642660115785
momentum;1.017363503581032
momentum;1.0173637486047935
momentum;1.0173631493984676
momentum;1.0173633021728339
momentum;1.0173630078559817
momentum;1.017362273090886
momentum;1.01736269907752
momentum;1.0173623203298463
momentum;1.017361774854864
momentum;1.0173617000553496
momentum;1.0173618471349555
momentum;1.0173608024110534
momentum;1.0173607686261006
momentum;1.0173603719029858
momentum;1.0173601376336157
momentum;1.017359967487866
momentum;1.0173598878792518
momentum;1.0173595471998458
momentum;1.0173593745680911
momentum;1.01735907143683
momentum;1.0173586340095366
momentum;1.0173586938890524
momentum;1.0173582348736878
momentum;1.0173581285740712
momentum;1.017357679048958
momentum;1.0173574049656429
momentum;1.0173574533294452
momentum;1.0173576226923615
momentum;1.0173568589608832
momentum;1.0173565864878669
momentum;1.017356328698808
momentum;1.0173558901790527
momentum;1.0173555777403682
momentum;1.0173559896956323
momentum;1.0173556062962177
momentum;1.0173550950071768
momentum;1.017354780778615
momentum;1.0173547694136478
momentum;1.017355660604479
momentum;1.0173545226096696
momentum;1.0173541264081623
momentum;1.0173536529501133
momentum;1.0173542138157008
momentum;1.0173534624052354
momentum;1.0173528929598525
momentum;1.0173528137675008
momentum;1.017352524972956
momentum;1.0173525131845775
momentum;1.0173519101318997
momentum;1.0173518609777772
momentum;1.0173512930232058
momentum;1.017351244718518
momentum;1.0173509156311011
momentum;1.0173506184333303
momentum;1.0173504296952758
momentum;1.0173500851526294
momentum;1.0173502881718428
momentum;1.0173495898828384
momentum;1.0173492686873005
momentum;1.0173494740194227
momentum;1.0173491014288196
momentum;1.0173489802990405
momentum;1.0173483719194145
momentum;1.017349208436325
momentum;1.0173480278556446
momentum;1.0173484427565436
momentum;1.0173474063801276
momentum;1.0173470545482226
momentum;1.01734695725514
momentum;1.017346611277021
momentum;1.01734639746506
momentum;1.0173467683148265
momentum;1.0173457697886632
momentum;1.0173459186339069
momentum;1.0173454428777295
momentum;1.0173451254397712
momentum;1.017345064174797
momentum;1.017345018117482
momentum;1.0173448268596654
momentum;1.017344512377442
momentum;1.0173439819366126
momentum;1.0173440166647836
momentum;1.0173435183349315
momentum;1.0173433708363142
momentum;1.0173431772522494
momentum;1.0173426689473444
momentum;1.0173425360067727
momentum;1.0173420668767512
momentum;1.0173419090595532
momentum;1.0173417785351824
momentum;1.0173414760938877
momentum;1.0173420201864978
momentum;1.0173410885485414
momentum;1.0173408758426612
momentum;1.0173407876146112
momentum;1.0173416516611316
momentum;1.0173401451913844
momentum;1.0173394725898284
momentum;1.017339693526323
momentum;1.0173395961327587
momentum;1.0173389873103016
momentum;1.0173389313138792
momentum;1.0173387267525316
momentum;1.0173384840456199
momentum;1.017338207040101
momentum;1.0173380405264953
momentum;1.0173374126535326
momentum;1.0173371563484326
momentum;1.0173373365073024
momentum;1.017337691823378
momentum;1.0173366179315728
momentum;1.0173364558391575
momentum;1.0173361396034661
momentum;1.0173357577619797
momentum;1.017335666002064
momentum;1.0173354239805021
momentum;1.017335158277118
momentum;1.0173348636517008
momentum;1.017334886657877
momentum;1.017334900167551
momentum;1.0173339475820657
momentum;1.0173337977458812
momentum;1.017333507449858
momentum;1.0173335138288913
momentum;1.0173334899372573
momentum;1.0173340026920492
momentum;1.0173332885607964
momentum;1.0173327526104774
momentum;1.0173320862103346
momentum;1.0173325873990346
momentum;1.0173326780304257
momentum;1.017331281002857
momentum;1.0173311323767358
momentum;1.0173311274859347
momentum;1.0173307285379756
momentum;1.0173306935249071
momentum;1.0173313177330452
momentum;1.017330560773509
momentum;1.0173295690026587
momentum;1.017329464861616
momentum;1.0173299171644177
momentum;1.0173289226869517
momentum;1.0173287203434103
momentum;1.0173285777553387
momentum;1.0173282833215445
momentum;1.017327884360065
momentum;1.0173276851864337
momentum;1.0173274352269743
momentum;1.0173272858273776
momentum;1.0173270133327472
momentum;1.0173265453923404
momentum;1.0173267461477113
momentum;1.0173262858690715
momentum;1.017326107766895
momentum;1.0173262522286308
momentum;1.017325440137662
momentum;1.0173251677649795
momentum;1.017325135100718
momentum;1.0173247553360405
momentum;1.017324582332228
momentum;1.0173242216892582
momentum;1.017324295262368
momentum;1.0173239152607265
momentum;1.0173236651273416
momentum;1.0173235751754506
momentum;1.0173230094400936
momentum;1.0173227338861202
momentum;1.0173226933097201
momentum;1.0173223380118712
momentum;1.0173220983051887
momentum;1.0173217124599017
momentum;1.017321816733687
momentum;1.0173213649053154
momentum;1.0173215941914868
momentum;1.0173208896990042
momentum;1.0173207902548782
momentum;1.0173206044480345
momentum;1.017320467888675
momentum;1.017320481821756
momentum;1.0173196857643063
momentum;1.0173192265106767
momentum;1.017319130345439
momentum;1.01731934844833
momentum;1.0173190249592836
momentum;1.0173185037149175
momentum;1.017318192265624
momentum;1.0173181385084078
momentum;1.0173176572895304
momentum;1.0173177466101575
momentum;1.0173179739196148
momentum;1.017317590605645
momentum;1.0173172122488443
momentum;1.0173165644470548
momentum;1.017316036035887
momentum;1.0173161996818587
momentum;1.017315882837388
momentum;1.0173153321297668
momentum;1.0173151166138923
momentum;1.017315486775908
momentum;1.0173149863475721
momentum;1.0173144485095715
momentum;1.0173144919816157
momentum;1.017314222650452
momentum;1.0173138492666853
momentum;1.0173135841062404
momentum;1.0173134784896902
momentum;1.0173133330847548
momentum;1.0173128731285122
momentum;1.0173133076864627
momentum;1.0173127810090237
momentum;1.0173129706740893
momentum;1.0173129019058857
momentum;1.0173119948059608
momentum;1.0173111759761058
momentum;1.0173109533559563
momentum;1.017311052869692
momentum;1.017310907364224
momentum;1.0173103002682522
momentum;1.0173099508253578
momentum;1.0173097703688365
momentum;1.0173097535842395
momentum;1.0173097864208378
momentum;1.0173090573315822
momentum;1.017308853290399
momentum;1.0173087904105362
momentum;1.0173085815465874
momentum;1.0173086693366367
momentum;1.0173086453352753
momentum;1.0173076444407836
momentum;1.0173072827156888
momentum;1.0173075994581666
momentum;1.0173071905224254
momentum;1.017307780032351
momentum;1.0173068094424
momentum;1.0173064170437074
momentum;1.0173062190256796
momentum;1.0173058218595
momentum;1.0173053683343114
momentum;1.0173052118973547
momentum;1.0173053676834736
momentum;1.017305229947572
momentum;1.0173042981495826
momentum;1.0173041412526893
momentum;1.0173043969385287
momentum;1.0173040545349679
momentum;1.017303419865609
momentum;1.0173038881796013
momentum;1.0173028592037414
momentum;1.0173025715461093
momentum;1.0173029537064369
momentum;1.017302214771382
momentum;1.0173020746081767
momentum;1.0173015068437534
momentum;1.0173016610817114
momentum;1.0173014781268168
momentum;1.0173008434442405
momentum;1.0173007715788738
momentum;1.0173008578405793
momentum;1.0173000538580248
momentum;1.0173000445442486
momentum;1.0172997009531068
momentum;1.0172998102844588
momentum;1.017299139829355
momentum;1.0172989737712037
momentum;1.01729878354932
momentum;1.017298579826462
momentum;1.0172986417349803
momentum;1.0172987559395195
momentum;1.0172982128313308
momentum;1.0172975661858041
momentum;1.0172971676488862
momentum;1.0172971117335532
momentum;1.017297323984957
momentum;1.0172966369406686
momentum;1.0172965732280186
momentum;1.017296646921674
momentum;1.0172959742210042
momentum;1.017295519339889
momentum;1.0172952733500342
momentum;1.0172954898335436
momentum;1.0172949312711401
momentum;1.0172945732956673
momentum;1.0172946554130018
momentum;1.01729416705288
momentum;1.017293982858844
momentum;1.0172937136774438
momentum;1.0172934187130933
momentum;1.0172932735674949
momentum;1.0172933737588565
momentum;1.0172926645755866
momentum;1.0172924633351466
momentum;1.0172921689523122
momentum;1.017291843540203
momentum;1.0172927914956942
momentum;1.0172911489640457
momentum;1.0172912166156205
momentum;1.0172907921650403
momentum;1.0172906876540622
momentum;1.0172903056762521
momentum;1.017290627686482
momentum;1.0172904793690671
momentum;1.0172897281403372
momentum;1.017290081834439
momentum;1.0172895515883145
momentum;1.0172889172707764
momentum;1.0172886202047549
momentum;1.0172884773028035
momentum;1.0172883463623232
momentum;1.0172879305533833
momentum;1.0172890739773655
momentum;1.0172873187433094
momentum;1.017287599825944
momentum;1.0172869064009065
momentum;1.0172867066829498
momentum;1.017287647112937
momentum;1.017286681566989
momentum;1.017286062332394
momentum;1.0172862329792949
momentum;1.0172854975709062
momentum;1.0172850715573944
momentum;1.017285620086843
momentum;1.0172847937901366
momentum;1.017284466258498
momentum;1.0172841404569208
momentum;1.01728407208269
momentum;1.0172838404179154
momentum;1.017283555392252
momentum;1.017284066384751
momentum;1.0172828720648348
momentum;1.0172828086773773
momentum;1.0172827883336317
