0.0817,-0.1030,0.2093,0.2874
0.0801,-0.1013,0.2093,0.2882
0.0801,-0.0774,0.2123,0.2912
0.0796,-0.0805,0.2123,0.2901
0.0779,-0.0805,0.2164,0.2914
0.0693,-0.0805,0.2251,0.2957
0.0669,-0.0805,0.2267,0.2937
0.0680,-0.0817,0.2267,0.2916
0.0699,-0.0817,0.2243,0.2877
0.0890,-0.0793,0.2243,0.2901
0.0868,-0.0945,0.2131,0.2845
0.0766,-0.1035,0.2057,0.2788
0.0771,-0.1035,0.2094,0.2802
0.0751,-0.0985,0.2094,0.2817
0.0817,-0.1029,0.2094,0.2872
0.0801,-0.1013,0.2094,0.2880
0.0801,-0.0774,0.2124,0.2910
0.0796,-0.0804,0.2124,0.2899
0.0780,-0.0804,0.2165,0.2912
0.0693,-0.0804,0.2252,0.2955
0.0669,-0.0804,0.2268,0.2935
0.0680,-0.0817,0.2268,0.2914
0.0700,-0.0817,0.2244,0.2875
0.0890,-0.0793,0.2244,0.2899
0.0868,-0.0944,0.2132,0.2843
0.0766,-0.1035,0.2058,0.2786
0.0771,-0.1035,0.2095,0.2799
0.0751,-0.0985,0.2095,0.2815
0.0817,-0.1029,0.2095,0.2870
0.0801,-0.1013,0.2095,0.2878
0.0801,-0.0773,0.2125,0.2908
0.0796,-0.0804,0.2125,0.2897
0.0780,-0.0804,0.2166,0.2910
0.0693,-0.0804,0.2252,0.2953
0.0670,-0.0804,0.2268,0.2933
0.0680,-0.0817,0.2268,0.2912
0.0700,-0.0817,0.2245,0.2873
0.0891,-0.0793,0.2245,0.2897
0.0868,-0.0944,0.2133,0.2841
0.0766,-0.1035,0.2059,0.2784
0.0772,-0.1035,0.2095,0.2798
0.0752,-0.0985,0.2095,0.2813
0.0818,-0.1029,0.2095,0.2868
0.0801,-0.1012,0.2095,0.2876
0.0801,-0.0773,0.2126,0.2907
0.0796,-0.0804,0.2126,0.2895
0.0780,-0.0804,0.2167,0.2908
0.0694,-0.0804,0.2253,0.2951
0.0670,-0.0804,0.2269,0.2931
0.0680,-0.0817,0.2269,0.2910
0.0700,-0.0817,0.2246,0.2871
0.0891,-0.0793,0.2246,0.2895
0.0868,-0.0944,0.2133,0.2839
0.0766,-0.1034,0.2060,0.2782
0.0772,-0.1034,0.2096,0.2796
0.0752,-0.0984,0.2096,0.2811
0.0818,-0.1028,0.2096,0.2866
0.0801,-0.1012,0.2096,0.2875
0.0801,-0.0773,0.2126,0.2905
0.0797,-0.0804,0.2126,0.2893
0.0780,-0.0804,0.2168,0.2906
0.0694,-0.0804,0.2254,0.2949
0.0670,-0.0804,0.2270,0.2929
0.0681,-0.0816,0.2270,0.2908
0.0700,-0.0816,0.2246,0.2869
0.0891,-0.0792,0.2246,0.2893
0.0869,-0.0944,0.2134,0.2837
0.0767,-0.1034,0.2061,0.2781
0.0772,-0.1034,0.2097,0.2794
0.0752,-0.0984,0.2097,0.2810
0.0818,-0.1028,0.2097,0.2865
0.0801,-0.1012,0.2097,0.2873
0.0801,-0.0773,0.2127,0.2903
0.0797,-0.0804,0.2127,0.2892
0.0780,-0.0804,0.2168,0.2904
0.0694,-0.0804,0.2255,0.2948
0.0670,-0.0804,0.2271,0.2928
0.0681,-0.0816,0.2271,0.2907
0.0700,-0.0816,0.2247,0.2867
0.0891,-0.0792,0.2247,0.2892
0.0869,-0.0943,0.2135,0.2836
0.0767,-0.1034,0.2061,0.2779
0.0772,-0.1034,0.2098,0.2792
0.0752,-0.0984,0.2098,0.2808
0.0818,-0.1028,0.2098,0.2863
0.0802,-0.1011,0.2098,0.2871
0.0802,-0.0773,0.2128,0.2901
0.0797,-0.0803,0.2128,0.2890
0.0780,-0.0803,0.2169,0.2903
0.0694,-0.0803,0.2255,0.2946
0.0670,-0.0803,0.2271,0.2926
0.0681,-0.0816,0.2271,0.2905
0.0700,-0.0816,0.2248,0.2866
0.0891,-0.0792,0.2248,0.2890
0.0869,-0.0943,0.2136,0.2834
0.0767,-0.1034,0.2062,0.2777
0.0772,-0.1034,0.2098,0.2791
0.0752,-0.0984,0.2098,0.2806
0.0818,-0.1028,0.2098,0.2861
0.0802,-0.1011,0.2098,0.2870
0.0802,-0.0773,0.2129,0.2900
0.0797,-0.0803,0.2129,0.2889
0.0781,-0.0803,0.2170,0.2901
0.0694,-0.0803,0.2256,0.2945
0.0670,-0.0803,0.2272,0.2925
0.0681,-0.0816,0.2272,0.2904
0.0701,-0.0816,0.2248,0.2864
0.0892,-0.0792,0.2248,0.2889
0.0869,-0.0943,0.2136,0.2833
0.0767,-0.1034,0.2063,0.2776
0.0773,-0.1034,0.2099,0.2789
0.0752,-0.0983,0.2099,0.2805
0.0818,-0.1027,0.2099,0.2860
0.0802,-0.1011,0.2099,0.2868
0.0802,-0.0772,0.2129,0.2898
0.0797,-0.0803,0.2129,0.2887
0.0781,-0.0803,0.2170,0.2900
0.0694,-0.0803,0.2257,0.2943
0.0671,-0.0803,0.2272,0.2923
0.0681,-0.0816,0.2272,0.2902
0.0701,-0.0816,0.2249,0.2863
0.0892,-0.0791,0.2249,0.2887
0.0869,-0.0943,0.2137,0.2831
0.0767,-0.1033,0.2063,0.2775
0.0773,-0.1033,0.2099,0.2788
0.0752,-0.0983,0.2099,0.2804
0.0819,-0.1027,0.2099,0.2859
0.0802,-0.1011,0.2099,0.2867
0.0802,-0.0772,0.2130,0.2897
0.0797,-0.0803,0.2130,0.2886
0.0781,-0.0803,0.2171,0.2899
0.0694,-0.0803,0.2257,0.2942
0.0671,-0.0803,0.2273,0.2922
0.0681,-0.0815,0.2273,0.2901
0.0701,-0.0815,0.2249,0.2862
0.0892,-0.0791,0.2249,0.2886
0.0869,-0.0943,0.2137,0.2830
0.0767,-0.1033,0.2064,0.2773
0.0773,-0.1033,0.2100,0.2787
0.0753,-0.0983,0.2100,0.2802
0.0819,-0.1027,0.2100,0.2857
0.0802,-0.1010,0.2100,0.2866
0.0802,-0.0772,0.2130,0.2896
0.0797,-0.0803,0.2130,0.2885
0.0781,-0.0803,0.2171,0.2897
0.0695,-0.0803,0.2258,0.2940
0.0671,-0.0803,0.2273,0.2921
0.0681,-0.0815,0.2273,0.2900
0.0701,-0.0815,0.2250,0.2861
0.0892,-0.0791,0.2250,0.2885
0.0870,-0.0942,0.2138,0.2829
0.0768,-0.1033,0.2064,0.2772
0.0773,-0.1033,0.2101,0.2785
0.0753,-0.0983,0.2101,0.2801
0.0819,-0.1027,0.2101,0.2856
0.0802,-0.1010,0.2101,0.2864
0.0802,-0.0772,0.2131,0.2895
0.0798,-0.0803,0.2131,0.2883
0.0781,-0.0803,0.2172,0.2896
0.0695,-0.0803,0.2258,0.2939
0.0671,-0.0803,0.2274,0.2920
0.0682,-0.0815,0.2274,0.2899
0.0701,-0.0815,0.2250,0.2859
0.0892,-0.0791,0.2250,0.2884
0.0870,-0.0942,0.2138,0.2827
0.0768,-0.1033,0.2065,0.2771
0.0773,-0.1033,0.2101,0.2784
0.0753,-0.0983,0.2101,0.2800
0.0819,-0.1027,0.2101,0.2855
0.0802,-0.1010,0.2101,0.2863
0.0802,-0.0772,0.2131,0.2893
0.0798,-0.0802,0.2131,0.2882
0.0781,-0.0802,0.2172,0.2895
0.0695,-0.0802,0.2259,0.2938
0.0671,-0.0802,0.2274,0.2918
0.0682,-0.0815,0.2274,0.2897
0.0701,-0.0815,0.2251,0.2858
0.0892,-0.0791,0.2251,0.2882
0.0870,-0.0942,0.2139,0.2826
0.0768,-0.1033,0.2065,0.2770
0.0773,-0.1033,0.2102,0.2783
0.0753,-0.0982,0.2102,0.2799
0.0819,-0.1027,0.2102,0.2854
0.0802,-0.1010,0.2102,0.2862
0.0802,-0.0772,0.2132,0.2892
0.0798,-0.0802,0.2132,0.2881
0.0781,-0.0802,0.2173,0.2894
0.0695,-0.0802,0.2259,0.2937
0.0671,-0.0802,0.2275,0.2917
0.0682,-0.0815,0.2275,0.2896
0.0701,-0.0815,0.2251,0.2857
0.0892,-0.0791,0.2251,0.2881
0.0870,-0.0942,0.2139,0.2825
0.0768,-0.1033,0.2066,0.2769
0.0773,-0.1033,0.2102,0.2782
0.0753,-0.0982,0.2102,0.2798
0.0819,-0.1026,0.2102,0.2853
0.0802,-0.1010,0.2102,0.2861
0.0802,-0.0772,0.2132,0.2891
0.0798,-0.0802,0.2132,0.2880
0.0781,-0.0802,0.2173,0.2893
0.0695,-0.0802,0.2260,0.2936
0.0671,-0.0802,0.2275,0.2916
0.0682,-0.0815,0.2275,0.2895
0.0701,-0.0815,0.2252,0.2856
0.0892,-0.0791,0.2252,0.2880
0.0870,-0.0942,0.2140,0.2824
0.0768,-0.1033,0.2066,0.2768
0.0773,-0.1033,0.2102,0.2781
0.0753,-0.0982,0.2102,0.2797
0.0819,-0.1026,0.2102,0.2852
0.0803,-0.1009,0.2102,0.2860
0.0803,-0.0772,0.2133,0.2890
0.0798,-0.0802,0.2133,0.2879
0.0781,-0.0802,0.2174,0.2892
0.0695,-0.0802,0.2260,0.2935
0.0671,-0.0802,0.2276,0.2915
0.0682,-0.0815,0.2276,0.2894
0.0702,-0.0815,0.2252,0.2855
0.0893,-0.0790,0.2252,0.2879
0.0870,-0.0942,0.2140,0.2823
0.0768,-0.1032,0.2066,0.2767
0.0773,-0.1032,0.2103,0.2780
0.0753,-0.0982,0.2103,0.2796
0.0819,-0.1026,0.2103,0.2851
0.0803,-0.1009,0.2103,0.2859
0.0803,-0.0771,0.2133,0.2889
0.0798,-0.0802,0.2133,0.2878
0.0782,-0.0802,0.2174,0.2891
0.0695,-0.0802,0.2260,0.2934
0.0672,-0.0802,0.2276,0.2914
0.0682,-0.0814,0.2276,0.2894
0.0702,-0.0814,0.2253,0.2854
0.0893,-0.0790,0.2253,0.2879
0.0870,-0.0942,0.2140,0.2822
0.0768,-0.1032,0.2067,0.2766
0.0774,-0.1032,0.2103,0.2779
0.0753,-0.0982,0.2103,0.2795
0.0819,-0.1026,0.2103,0.2850
0.0803,-0.1009,0.2103,0.2858
0.0803,-0.0771,0.2133,0.2889
0.0798,-0.0802,0.2133,0.2877
0.0782,-0.0802,0.2174,0.2890
0.0695,-0.0802,0.2261,0.2933
0.0672,-0.0802,0.2276,0.2914
0.0682,-0.0814,0.2276,0.2893
0.0702,-0.0814,0.2253,0.2853
0.0893,-0.0790,0.2253,0.2878
0.0870,-0.0942,0.2141,0.2822
0.0768,-0.1032,0.2067,0.2765
0.0774,-0.1032,0.2104,0.2778
0.0753,-0.0982,0.2104,0.2794
0.0820,-0.1026,0.2104,0.2849
0.0803,-0.1009,0.2104,0.2858
0.0803,-0.0771,0.2134,0.2888
0.0798,-0.0802,0.2134,0.2876
0.0782,-0.0802,0.2175,0.2889
0.0695,-0.0802,0.2261,0.2932
0.0672,-0.0802,0.2277,0.2913
0.0682,-0.0814,0.2277,0.2892
0.0702,-0.0814,0.2253,0.2853
0.0893,-0.0790,0.2253,0.2877
0.0870,-0.0941,0.2141,0.2821
0.0768,-0.1032,0.2068,0.2764
0.0774,-0.1032,0.2104,0.2778
0.0753,-0.0982,0.2104,0.2793
0.0820,-0.1026,0.2104,0.2848
0.0803,-0.1009,0.2104,0.2857
0.0803,-0.0771,0.2134,0.2887
0.0798,-0.0802,0.2134,0.2876
0.0782,-0.0802,0.2175,0.2888
0.0695,-0.0802,0.2261,0.2932
0.0672,-0.0802,0.2277,0.2912
0.0682,-0.0814,0.2277,0.2891
0.0702,-0.0814,0.2254,0.2852
0.0893,-0.0790,0.2254,0.2876
0.0870,-0.0941,0.2141,0.2820
0.0768,-0.1032,0.2068,0.2763
0.0774,-0.1032,0.2104,0.2777
0.0754,-0.0982,0.2104,0.2792
0.0820,-0.1026,0.2104,0.2848
0.0803,-0.1009,0.2104,0.2856
0.0803,-0.0771,0.2134,0.2886
0.0798,-0.0801,0.2134,0.2875
0.0782,-0.0801,0.2175,0.2888
0.0695,-0.0801,0.2262,0.2931
0.0672,-0.0801,0.2277,0.2911
0.0682,-0.0814,0.2277,0.2890
0.0702,-0.0814,0.2254,0.2851
0.0893,-0.0790,0.2254,0.2875
0.0870,-0.0941,0.2142,0.2819
0.0769,-0.1032,0.2068,0.2763
0.0774,-0.1032,0.2104,0.2776
0.0754,-0.0981,0.2104,0.2792
0.0820,-0.1026,0.2104,0.2847
0.0803,-0.1009,0.2104,0.2855
0.0803,-0.0771,0.2135,0.2885
0.0798,-0.0801,0.2135,0.2874
0.0782,-0.0801,0.2176,0.2887
0.0695,-0.0801,0.2262,0.2930
0.0672,-0.0801,0.2278,0.2911
0.0682,-0.0814,0.2278,0.2890
0.0702,-0.0814,0.2254,0.2851
0.0893,-0.0790,0.2254,0.2875
0.0871,-0.0941,0.2142,0.2819
0.0769,-0.1032,0.2068,0.2762
0.0774,-0.1032,0.2105,0.2775
0.0754,-0.0981,0.2105,0.2791
0.0820,-0.1025,0.2105,0.2846
0.0803,-0.1009,0.2105,0.2855
0.0803,-0.0771,0.2135,0.2885
0.0799,-0.0801,0.2135,0.2874
0.0782,-0.0801,0.2176,0.2886
0.0695,-0.0801,0.2262,0.2929
0.0672,-0.0801,0.2278,0.2910
0.0683,-0.0814,0.2278,0.2889
0.0702,-0.0814,0.2255,0.2850
0.0893,-0.0790,0.2255,0.2874
0.0871,-0.0941,0.2142,0.2818
0.0769,-0.1032,0.2069,0.2761
0.0774,-0.1032,0.2105,0.2775
0.0754,-0.0981,0.2105,0.2790
0.0820,-0.1025,0.2105,0.2846
0.0803,-0.1008,0.2105,0.2854
0.0803,-0.0771,0.2135,0.2884
0.0799,-0.0801,0.2135,0.2873
0.0782,-0.0801,0.2176,0.2886
0.0696,-0.0801,0.2263,0.2929
0.0672,-0.0801,0.2278,0.2909
0.0683,-0.0814,0.2278,0.2888
0.0702,-0.0814,0.2255,0.2849
0.0893,-0.0790,0.2255,0.2873
0.0871,-0.0941,0.2143,0.2817
0.0769,-0.1032,0.2069,0.2761
0.0774,-0.1032,0.2105,0.2774
0.0754,-0.0981,0.2105,0.2790
0.0820,-0.1025,0.2105,0.2845
0.0803,-0.1008,0.2105,0.2853
0.0803,-0.0771,0.2135,0.2884
0.0799,-0.0801,0.2135,0.2872
0.0782,-0.0801,0.2176,0.2885
0.0696,-0.0801,0.2263,0.2928
0.0672,-0.0801,0.2278,0.2909
0.0683,-0.0814,0.2278,0.2888
0.0702,-0.0814,0.2255,0.2849
0.0893,-0.0789,0.2255,0.2873
0.0871,-0.0941,0.2143,0.2817
0.0769,-0.1032,0.2069,0.2760
0.0774,-0.1032,0.2106,0.2774
0.0754,-0.0981,0.2106,0.2789
0.0820,-0.1025,0.2106,0.2844
0.0803,-0.1008,0.2106,0.2853
0.0803,-0.0771,0.2136,0.2883
0.0799,-0.0801,0.2136,0.2872
0.0782,-0.0801,0.2177,0.2884
0.0696,-0.0801,0.2263,0.2928
0.0672,-0.0801,0.2279,0.2908
0.0683,-0.0814,0.2279,0.2887
0.0702,-0.0814,0.2255,0.2848
0.0893,-0.0789,0.2255,0.2872
0.0871,-0.0941,0.2143,0.2816
0.0769,-0.1031,0.2069,0.2760
0.0774,-0.1031,0.2106,0.2773
0.0754,-0.0981,0.2106,0.2789
0.0820,-0.1025,0.2106,0.2844
0.0803,-0.1008,0.2106,0.2852
0.0803,-0.0771,0.2136,0.2882
0.0799,-0.0801,0.2136,0.2871
0.0782,-0.0801,0.2177,0.2884
0.0696,-0.0801,0.2263,0.2927
0.0672,-0.0801,0.2279,0.2908
0.0683,-0.0814,0.2279,0.2887
0.0702,-0.0814,0.2255,0.2848
0.0893,-0.0789,0.2255,0.2872
0.0871,-0.0941,0.2143,0.2816
0.0769,-0.1031,0.2070,0.2759
0.0774,-0.1031,0.2106,0.2772
0.0754,-0.0981,0.2106,0.2788
0.0820,-0.1025,0.2106,0.2843
0.0803,-0.1008,0.2106,0.2852
0.0803,-0.0771,0.2136,0.2882
0.0799,-0.0801,0.2136,0.2871
0.0782,-0.0801,0.2177,0.2883
0.0696,-0.0801,0.2264,0.2927
0.0672,-0.0801,0.2279,0.2907
0.0683,-0.0813,0.2279,0.2886
0.0702,-0.0813,0.2256,0.2847
0.0893,-0.0789,0.2256,0.2871
0.0871,-0.0941,0.2144,0.2815
0.0769,-0.1031,0.2070,0.2759
0.0774,-0.1031,0.2106,0.2772
0.0754,-0.0981,0.2106,0.2788
0.0820,-0.1025,0.2106,0.2843
0.0803,-0.1008,0.2106,0.2851
0.0803,-0.0771,0.2136,0.2881
0.0799,-0.0801,0.2136,0.2870
0.0782,-0.0801,0.2177,0.2883
0.0696,-0.0801,0.2264,0.2926
0.0672,-0.0801,0.2279,0.2907
0.0683,-0.0813,0.2279,0.2886
0.0702,-0.0813,0.2256,0.2847
0.0893,-0.0789,0.2256,0.2871
0.0871,-0.0941,0.2144,0.2815
0.0769,-0.1031,0.2070,0.2758
0.0774,-0.1031,0.2106,0.2772
0.0754,-0.0981,0.2106,0.2787
0.0820,-0.1025,0.2106,0.2842
0.0803,-0.1008,0.2106,0.2851
0.0803,-0.0771,0.2136,0.2881
0.0799,-0.0801,0.2136,0.2870
0.0782,-0.0801,0.2177,0.2882
0.0696,-0.0801,0.2264,0.2926
0.0672,-0.0801,0.2280,0.2906
0.0683,-0.0813,0.2280,0.2885
0.0702,-0.0813,0.2256,0.2846
0.0893,-0.0789,0.2256,0.2870
0.0871,-0.0941,0.2144,0.2814
0.0769,-0.1031,0.2070,0.2758
0.0774,-0.1031,0.2107,0.2771
0.0754,-0.0981,0.2107,0.2787
0.0820,-0.1025,0.2107,0.2842
0.0803,-0.1008,0.2107,0.2850
0.0803,-0.0770,0.2137,0.2881
0.0799,-0.0801,0.2137,0.2869
0.0782,-0.0801,0.2178,0.2882
0.0696,-0.0801,0.2264,0.2925
0.0672,-0.0801,0.2280,0.2906
0.0683,-0.0813,0.2280,0.2885
0.0702,-0.0813,0.2256,0.2846
0.0893,-0.0789,0.2256,0.2870
0.0871,-0.0941,0.2144,0.2814
0.0769,-0.1031,0.2070,0.2757
0.0774,-0.1031,0.2107,0.2771
0.0754,-0.0981,0.2107,0.2786
0.0820,-0.1025,0.2107,0.2842
0.0803,-0.1008,0.2107,0.2850
0.0803,-0.0770,0.2137,0.2880
0.0799,-0.0801,0.2137,0.2869
0.0782,-0.0801,0.2178,0.2882
0.0696,-0.0801,0.2264,0.2925
0.0673,-0.0801,0.2280,0.2905
0.0683,-0.0813,0.2280,0.2884
0.0703,-0.0813,0.2256,0.2845
0.0894,-0.0789,0.2256,0.2870
0.0871,-0.0941,0.2144,0.2813
0.0769,-0.1031,0.2071,0.2757
0.0775,-0.1031,0.2107,0.2770
0.0754,-0.0981,0.2107,0.2786
0.0820,-0.1025,0.2107,0.2841
0.0803,-0.1008,0.2107,0.2850
0.0803,-0.0770,0.2137,0.2880
0.0799,-0.0801,0.2137,0.2869
0.0783,-0.0801,0.2178,0.2881
0.0696,-0.0801,0.2264,0.2924
0.0673,-0.0801,0.2280,0.2905
0.0683,-0.0813,0.2280,0.2884
0.0703,-0.0813,0.2257,0.2845
0.0894,-0.0789,0.2257,0.2869
0.0871,-0.0940,0.2144,0.2813
0.0769,-0.1031,0.2071,0.2756
0.0775,-0.1031,0.2107,0.2770
0.0754,-0.0980,0.2107,0.2786
0.0820,-0.1025,0.2107,0.2841
0.0803,-0.1008,0.2107,0.2849
0.0803,-0.0770,0.2137,0.2879
0.0799,-0.0801,0.2137,0.2868
0.0783,-0.0801,0.2178,0.2881
0.0696,-0.0801,0.2265,0.2924
0.0673,-0.0801,0.2280,0.2905
0.0683,-0.0813,0.2280,0.2884
0.0703,-0.0813,0.2257,0.2845
0.0894,-0.0789,0.2257,0.2869
0.0871,-0.0940,0.2145,0.2813
0.0769,-0.1031,0.2071,0.2756
0.0775,-0.1031,0.2107,0.2770
0.0754,-0.0980,0.2107,0.2785
0.0821,-0.1025,0.2107,0.2840
0.0804,-0.1008,0.2107,0.2849
0.0804,-0.0770,0.2137,0.2879
0.0799,-0.0801,0.2137,0.2868
0.0783,-0.0801,0.2178,0.2880
0.0696,-0.0801,0.2265,0.2924
0.0673,-0.0801,0.2280,0.2904
0.0683,-0.0813,0.2280,0.2883
0.0703,-0.0813,0.2257,0.2844
0.0894,-0.0789,0.2257,0.2868
0.0871,-0.0940,0.2145,0.2812
0.0769,-0.1031,0.2071,0.2756
0.0775,-0.1031,0.2107,0.2769
0.0754,-0.0980,0.2107,0.2785
0.0821,-0.1025,0.2107,0.2840
0.0804,-0.1008,0.2107,0.2849
0.0804,-0.0770,0.2137,0.2879
0.0799,-0.0801,0.2137,0.2867
0.0783,-0.0801,0.2178,0.2880
0.0696,-0.0801,0.2265,0.2923
0.0673,-0.0801,0.2280,0.2904
0.0683,-0.0813,0.2280,0.2883
0.0703,-0.0813,0.2257,0.2844
0.0894,-0.0789,0.2257,0.2868
0.0871,-0.0940,0.2145,0.2812
0.0769,-0.1031,0.2071,0.2755
0.0775,-0.1031,0.2108,0.2769
0.0754,-0.0980,0.2108,0.2785
0.0821,-0.1025,0.2108,0.2840
0.0804,-0.1007,0.2108,0.2848
0.0804,-0.0770,0.2138,0.2878
0.0799,-0.0800,0.2138,0.2867
0.0783,-0.0800,0.2178,0.2880
0.0696,-0.0800,0.2265,0.2923
0.0673,-0.0800,0.2281,0.2904
0.0683,-0.0813,0.2281,0.2883
0.0703,-0.0813,0.2257,0.2844
0.0894,-0.0789,0.2257,0.2868
0.0871,-0.0940,0.2145,0.2812
0.0769,-0.1031,0.2071,0.2755
0.0775,-0.1031,0.2108,0.2769
0.0754,-0.0980,0.2108,0.2784
0.0821,-0.1024,0.2108,0.2840
0.0804,-0.1007,0.2108,0.2848
0.0804,-0.0770,0.2138,0.2878
0.0799,-0.0800,0.2138,0.2867
0.0783,-0.0800,0.2179,0.2880
0.0696,-0.0800,0.2265,0.2923
0.0673,-0.0800,0.2281,0.2903
0.0683,-0.0813,0.2281,0.2882
0.0703,-0.0813,0.2257,0.2843
0.0894,-0.0789,0.2257,0.2868
0.0871,-0.0940,0.2145,0.2811
0.0769,-0.1031,0.2071,0.2755
0.0775,-0.1031,0.2108,0.2768
0.0754,-0.0980,0.2108,0.2784
0.0821,-0.1024,0.2108,0.2839
0.0804,-0.1007,0.2108,0.2848
0.0804,-0.0770,0.2138,0.2878
0.0799,-0.0800,0.2138,0.2867
0.0783,-0.0800,0.2179,0.2879
0.0696,-0.0800,0.2265,0.2923
0.0673,-0.0800,0.2281,0.2903
0.0683,-0.0813,0.2281,0.2882
0.0703,-0.0813,0.2257,0.2843
0.0894,-0.0789,0.2257,0.2867
0.0871,-0.0940,0.2145,0.2811
0.0769,-0.1031,0.2072,0.2755
0.0775,-0.1031,0.2108,0.2768
0.0754,-0.0980,0.2108,0.2784
0.0821,-0.1024,0.2108,0.2839
0.0804,-0.1007,0.2108,0.2847
0.0804,-0.0770,0.2138,0.2877
0.0799,-0.0800,0.2138,0.2866
0.0783,-0.0800,0.2179,0.2879
0.0696,-0.0800,0.2265,0.2922
0.0673,-0.0800,0.2281,0.2903
0.0683,-0.0813,0.2281,0.2882
0.0703,-0.0813,0.2258,0.2843
0.0894,-0.0789,0.2258,0.2867
0.0871,-0.0940,0.2145,0.2811
0.0769,-0.1031,0.2072,0.2754
0.0775,-0.1031,0.2108,0.2768
0.0754,-0.0980,0.2108,0.2783
0.0821,-0.1024,0.2108,0.2839
0.0804,-0.1007,0.2108,0.2847
0.0804,-0.0770,0.2138,0.2877
0.0799,-0.0800,0.2138,0.2866
0.0783,-0.0800,0.2179,0.2879
0.0696,-0.0800,0.2266,0.2922
0.0673,-0.0800,0.2281,0.2903
0.0683,-0.0813,0.2281,0.2882
0.0703,-0.0813,0.2258,0.2843
0.0894,-0.0789,0.2258,0.2867
0.0871,-0.0940,0.2145,0.2811
0.0769,-0.1031,0.2072,0.2754
0.0775,-0.1031,0.2108,0.2767
0.0754,-0.0980,0.2108,0.2783
0.0821,-0.1024,0.2108,0.2838
0.0804,-0.1007,0.2108,0.2847
0.0804,-0.0770,0.2138,0.2877
0.0799,-0.0800,0.2138,0.2866
0.0783,-0.0800,0.2179,0.2878
0.0696,-0.0800,0.2266,0.2922
0.0673,-0.0800,0.2281,0.2902
0.0683,-0.0813,0.2281,0.2881
0.0703,-0.0813,0.2258,0.2842
0.0894,-0.0789,0.2258,0.2867
0.0871,-0.0940,0.2146,0.2810
0.0769,-0.1031,0.2072,0.2754
0.0775,-0.1031,0.2108,0.2767
0.0754,-0.0980,0.2108,0.2783
0.0821,-0.1024,0.2108,0.2838
0.0804,-0.1007,0.2108,0.2847
0.0804,-0.0770,0.2138,0.2877
0.0799,-0.0800,0.2138,0.2866
0.0783,-0.0800,0.2179,0.2878
0.0696,-0.0800,0.2266,0.2922
0.0673,-0.0800,0.2281,0.2902
0.0683,-0.0813,0.2281,0.2881
0.0703,-0.0813,0.2258,0.2842
0.0894,-0.0789,0.2258,0.2866
0.0871,-0.0940,0.2146,0.2810
0.0769,-0.1031,0.2072,0.2754
0.0775,-0.1031,0.2108,0.2767
0.0754,-0.0980,0.2108,0.2783
0.0821,-0.1024,0.2108,0.2838
0.0804,-0.1007,0.2108,0.2847
0.0804,-0.0770,0.2138,0.2877
0.0799,-0.0800,0.2138,0.2865
0.0783,-0.0800,0.2179,0.2878
0.0696,-0.0800,0.2266,0.2921
0.0673,-0.0800,0.2281,0.2902
0.0683,-0.0813,0.2281,0.2881
0.0703,-0.0813,0.2258,0.2842
0.0894,-0.0789,0.2258,0.2866
0.0871,-0.0940,0.2146,0.2810
0.0770,-0.1031,0.2072,0.2753
0.0775,-0.1031,0.2108,0.2767
0.0754,-0.0980,0.2108,0.2783
0.0821,-0.1024,0.2108,0.2838
0.0804,-0.1007,0.2108,0.2846
0.0804,-0.0770,0.2138,0.2876
0.0799,-0.0800,0.2138,0.2865
0.0783,-0.0800,0.2179,0.2878
0.0696,-0.0800,0.2266,0.2921
0.0673,-0.0800,0.2281,0.2902
0.0683,-0.0813,0.2281,0.2881
0.0703,-0.0813,0.2258,0.2842
0.0894,-0.0789,0.2258,0.2866
0.0871,-0.0940,0.2146,0.2810
0.0770,-0.1031,0.2072,0.2753
0.0775,-0.1031,0.2108,0.2767
0.0754,-0.0980,0.2108,0.2782
0.0821,-0.1024,0.2108,0.2838
0.0804,-0.1007,0.2108,0.2846
0.0804,-0.0770,0.2138,0.2876
0.0799,-0.0800,0.2138,0.2865
0.0783,-0.0800,0.2179,0.2878
0.0696,-0.0800,0.2266,0.2921
0.0673,-0.0800,0.2282,0.2901
0.0683,-0.0813,0.2282,0.2881
0.0703,-0.0813,0.2258,0.2842
0.0894,-0.0789,0.2258,0.2866
0.0871,-0.0940,0.2146,0.2810
0.0770,-0.1031,0.2072,0.2753
0.0775,-0.1031,0.2109,0.2766
0.0755,-0.0980,0.2109,0.2782
0.0821,-0.1024,0.2109,0.2837
0.0804,-0.1007,0.2109,0.2846
0.0804,-0.0770,0.2139,0.2876
0.0799,-0.0800,0.2139,0.2865
0.0783,-0.0800,0.2179,0.2877
0.0696,-0.0800,0.2266,0.2921
0.0673,-0.0800,0.2282,0.2901
0.0683,-0.0813,0.2282,0.2880
0.0703,-0.0813,0.2258,0.2841
0.0894,-0.0788,0.2258,0.2866
0.0872,-0.0940,0.2146,0.2809
0.0770,-0.1031,0.2072,0.2753
0.0775,-0.1031,0.2109,0.2766
0.0755,-0.0980,0.2109,0.2782
0.0821,-0.1024,0.2109,0.2837
0.0804,-0.1007,0.2109,0.2846
0.0804,-0.0770,0.2139,0.2876
0.0799,-0.0800,0.2139,0.2865
0.0783,-0.0800,0.2180,0.2877
0.0696,-0.0800,0.2266,0.2921
0.0673,-0.0800,0.2282,0.2901
0.0683,-0.0813,0.2282,0.2880
